MeterID,Zone,ConsumerType,Date,EnergyConsumed_kWh,PeakUsage_kWh,OutageMinutes,MeterStatus,TariffRate
204628,Central,Commercial,2023-07-12 19:00:00,8.19,11.25,5,Active,6.49
204629,Central,Commercial,2023-07-12 20:00:00,6.87,6.78,0,Active,5.14
204630,South,Commercial,2023-07-12 21:00:00,17.86,6.45,0,Active,7.75
204631,East,Commercial,2023-07-12 22:00:00,4.33,6.9,5,Active,7.94
204632,South,Residential,2023-07-12 23:00:00,17.22,8.79,0,Active,7.61
204633,Central,Residential,2023-07-13 00:00:00,13.67,4.71,10,Active,5.22
204634,West,Residential,2023-07-13 01:00:00,11.45,5.62,0,Active,5.31
204635,North,Commercial,2023-07-13 02:00:00,7.99,9.15,30,Active,5.69
204636,North,Residential,2023-07-13 03:00:00,5.56,3.06,15,Active,4.58
204637,West,Residential,2023-07-13 04:00:00,19.88,9.08,60,Active,7.25
204638,North,Commercial,2023-07-13 05:00:00,28.13,4.1,10,Active,7.13
204639,West,Commercial,2023-07-13 06:00:00,23.47,11.82,0,Active,5.2
204640,East,Residential,2023-07-13 07:00:00,18.96,8.86,60,Active,7.54
204641,East,Residential,2023-07-13 08:00:00,15.36,2.53,60,Active,6.67
204642,South,Residential,2023-07-13 09:00:00,11.6,10.23,0,Active,9.14
204643,East,Residential,2023-07-13 10:00:00,33.48,2.51,30,Active,7.73
204644,West,Residential,2023-07-13 11:00:00,18.49,10.58,0,Active,8.98
204645,South,Industrial,2023-07-13 12:00:00,14.79,6.32,0,Active,9.75
204646,South,Commercial,2023-07-13 13:00:00,18.8,1.17,60,Active,10.03
204647,North,Residential,2023-07-13 14:00:00,5.7,5.51,15,Active,5.8
204648,South,Residential,2023-07-13 15:00:00,13.66,4.69,15,Active,9.61
204649,South,Commercial,2023-07-13 16:00:00,7.8,3.3,0,Active,9.87
204650,Central,Industrial,2023-07-13 17:00:00,23.67,9.89,0,Active,6.72
204651,South,Residential,2023-07-13 18:00:00,18.48,3.58,0,Active,7.87
204652,East,Residential,2023-07-13 19:00:00,14.56,4.08,60,Faulty,6.25
204653,South,Industrial,2023-07-13 20:00:00,14.63,1.26,0,Active,10.23
204654,East,Industrial,2023-07-13 21:00:00,13.86,11.66,0,Active,9.76
204655,West,Commercial,2023-07-13 22:00:00,14.54,8.64,0,Active,6.56
204656,East,Commercial,2023-07-13 23:00:00,12.34,10.0,15,Active,7.3
204657,Central,Residential,2023-07-14 00:00:00,4.57,8.8,0,Active,8.44
204658,North,Commercial,2023-07-14 01:00:00,32.92,5.53,60,Active,9.13
204659,West,Residential,2023-07-14 02:00:00,7.69,4.56,0,Active,7.48
204660,North,Residential,2023-07-14 03:00:00,12.44,11.97,0,Active,5.61
204661,North,Commercial,2023-07-14 04:00:00,12.89,11.13,30,Active,6.18
204662,Central,Commercial,2023-07-14 05:00:00,17.12,6.99,30,Active,8.96
204663,North,Commercial,2023-07-14 06:00:00,10.52,2.78,30,Active,5.89
204664,South,Commercial,2023-07-14 07:00:00,41.33,11.71,15,Active,5.69
204665,East,Residential,2023-07-14 08:00:00,22.67,11.33,15,Active,5.25
204666,South,Residential,2023-07-14 09:00:00,9.75,8.99,15,Active,5.82
204667,East,Commercial,2023-07-14 10:00:00,10.13,9.63,0,Active,7.26
204668,South,Residential,2023-07-14 11:00:00,4.54,1.68,0,Active,4.74
204669,West,Residential,2023-07-14 12:00:00,8.36,2.28,15,Active,4.89
204670,West,Residential,2023-07-14 13:00:00,24.33,4.39,0,Active,10.11
204671,Central,Residential,2023-07-14 14:00:00,9.38,3.83,0,Active,9.36
204672,North,Industrial,2023-07-14 15:00:00,11.62,2.44,5,Active,6.01
204673,Central,Commercial,2023-07-14 16:00:00,9.42,8.87,0,Active,7.9
204674,West,Industrial,2023-07-14 17:00:00,20.09,2.41,15,Active,7.55
204675,East,Residential,2023-07-14 18:00:00,15.31,9.18,0,Active,6.52
204676,South,Commercial,2023-07-14 19:00:00,7.03,1.66,30,Active,6.88
204677,East,Residential,2023-07-14 20:00:00,11.46,6.44,15,Active,8.86
204678,North,Residential,2023-07-14 21:00:00,30.86,2.75,5,Active,7.45
204679,East,Residential,2023-07-14 22:00:00,8.83,7.24,15,Active,5.73
204680,Central,Commercial,2023-07-14 23:00:00,2.9,6.09,15,Active,8.89
204681,East,Commercial,2023-07-15 00:00:00,24.27,4.31,30,Active,5.79
204682,East,Commercial,2023-07-15 01:00:00,10.35,1.58,60,Active,10.12
204683,North,Residential,2023-07-15 02:00:00,5.77,5.62,0,Active,7.56
204684,South,Commercial,2023-07-15 03:00:00,25.04,10.32,0,Active,8.71
204685,North,Residential,2023-07-15 04:00:00,26.39,8.15,15,Active,6.72
204686,Central,Commercial,2023-07-15 05:00:00,32.18,1.95,0,Active,10.35
204687,West,Commercial,2023-07-15 06:00:00,17.65,8.97,10,Faulty,7.1
204688,South,Residential,2023-07-15 07:00:00,11.27,9.43,10,Active,10.47
204689,South,Residential,2023-07-15 08:00:00,21.03,6.13,0,Active,5.65
204690,Central,Industrial,2023-07-15 09:00:00,35.4,10.83,0,Active,6.59
204691,Central,Residential,2023-07-15 10:00:00,19.96,4.28,10,Active,7.63
204692,Central,Residential,2023-07-15 11:00:00,29.35,9.78,0,Active,7.31
204693,East,Residential,2023-07-15 12:00:00,9.01,9.45,5,Active,9.56
204694,Central,Commercial,2023-07-15 13:00:00,12.93,9.54,0,Active,9.12
204695,South,Residential,2023-07-15 14:00:00,10.05,5.98,60,Active,5.87
204696,North,Industrial,2023-07-15 15:00:00,20.09,7.98,30,Active,9.6
204697,West,Residential,2023-07-15 16:00:00,16.42,7.38,5,Active,10.19
204698,South,Industrial,2023-07-15 17:00:00,17.27,8.5,60,Active,9.2
204699,North,Commercial,2023-07-15 18:00:00,13.57,8.39,0,Active,9.7
204700,North,Residential,2023-07-15 19:00:00,20.55,1.36,0,Active,9.68
204701,Central,Residential,2023-07-15 20:00:00,20.71,5.34,0,Active,9.58
204702,West,Residential,2023-07-15 21:00:00,32.17,8.93,0,Active,10.45
204703,North,Industrial,2023-07-15 22:00:00,13.2,8.27,0,Active,6.05
204704,Central,Commercial,2023-07-15 23:00:00,4.09,6.89,0,Active,9.36
204705,Central,Commercial,2023-07-16 00:00:00,8.92,4.72,0,Active,8.54
204706,Central,Residential,2023-07-16 01:00:00,35.21,3.84,0,Active,5.33
204707,East,Industrial,2023-07-16 02:00:00,18.16,7.92,0,Active,9.83
204708,East,Commercial,2023-07-16 03:00:00,6.29,2.89,5,Active,5.7
204709,West,Residential,2023-07-16 04:00:00,10.44,4.37,0,Active,9.52
204710,Central,Residential,2023-07-16 05:00:00,11.11,1.34,60,Active,9.3
204711,Central,Residential,2023-07-16 06:00:00,20.65,7.17,0,Active,7.46
204712,South,Commercial,2023-07-16 07:00:00,19.87,5.88,10,Faulty,9.2
204713,North,Residential,2023-07-16 08:00:00,10.7,9.36,0,Active,9.3
204714,North,Residential,2023-07-16 09:00:00,12.12,7.54,5,Active,8.73
204715,East,Residential,2023-07-16 10:00:00,11.72,9.71,0,Active,7.21
204716,North,Commercial,2023-07-16 11:00:00,5.18,11.31,0,Active,8.16
204717,East,Industrial,2023-07-16 12:00:00,12.41,1.85,0,Active,5.53
204718,North,Industrial,2023-07-16 13:00:00,21.53,3.6,5,Active,8.17
204719,Central,Commercial,2023-07-16 14:00:00,19.11,7.52,0,Active,5.23
204720,North,Residential,2023-07-16 15:00:00,16.03,2.84,5,Active,10.48
204721,Central,Industrial,2023-07-16 16:00:00,19.59,11.82,0,Active,6.17
204722,North,Industrial,2023-07-16 17:00:00,15.36,6.22,5,Active,9.36
204723,West,Residential,2023-07-16 18:00:00,19.42,9.73,60,Active,6.61
204724,Central,Residential,2023-07-16 19:00:00,13.2,1.88,10,Active,8.84
204725,North,Industrial,2023-07-16 20:00:00,9.34,5.68,60,Active,8.48
204726,Central,Residential,2023-07-16 21:00:00,13.37,4.49,0,Active,7.24
204727,West,Industrial,2023-07-16 22:00:00,7.09,4.71,15,Active,5.2
204728,West,Residential,2023-07-16 23:00:00,19.31,11.65,15,Active,9.71
204729,West,Residential,2023-07-17 00:00:00,14.23,8.78,15,Active,10.38
204730,Central,Residential,2023-07-17 01:00:00,7.44,1.61,0,Active,6.16
204731,East,Residential,2023-07-17 02:00:00,13.68,7.35,30,Active,9.66
204732,South,Residential,2023-07-17 03:00:00,15.54,3.48,0,Active,9.12
204733,Central,Residential,2023-07-17 04:00:00,26.47,9.24,30,Active,7.96
204734,North,Residential,2023-07-17 05:00:00,12.22,5.2,0,Active,8.38
204735,West,Commercial,2023-07-17 06:00:00,11.2,10.67,5,Active,8.65
204736,West,Industrial,2023-07-17 07:00:00,19.24,6.81,15,Active,8.45
204737,Central,Residential,2023-07-17 08:00:00,16.31,3.04,0,Active,9.73
204738,Central,Industrial,2023-07-17 09:00:00,21.78,1.32,0,Active,7.92
204739,West,Industrial,2023-07-17 10:00:00,28.66,11.41,10,Active,7.53
204740,West,Residential,2023-07-17 11:00:00,26.78,4.4,5,Active,7.16
204741,East,Commercial,2023-07-17 12:00:00,12.6,2.7,15,Active,6.31
204742,East,Residential,2023-07-17 13:00:00,13.63,3.25,30,Active,6.47
204743,East,Commercial,2023-07-17 14:00:00,24.67,11.71,15,Active,4.55
204744,South,Residential,2023-07-17 15:00:00,23.55,4.67,60,Active,5.12
204745,North,Commercial,2023-07-17 16:00:00,4.56,6.2,0,Active,9.99
204746,Central,Residential,2023-07-17 17:00:00,14.03,2.37,60,Active,9.96
204747,Central,Residential,2023-07-17 18:00:00,23.24,7.91,15,Active,5.6
204748,West,Industrial,2023-07-17 19:00:00,14.29,10.38,0,Active,7.74
204749,North,Industrial,2023-07-17 20:00:00,15.04,4.78,10,Active,10.41
204750,West,Industrial,2023-07-17 21:00:00,18.89,1.99,0,Active,9.58
204751,West,Residential,2023-07-17 22:00:00,26.61,3.09,10,Active,7.32
204752,North,Residential,2023-07-17 23:00:00,20.17,6.14,10,Active,4.98
204753,South,Commercial,2023-07-18 00:00:00,18.1,11.66,10,Faulty,6.11
204754,North,Residential,2023-07-18 01:00:00,8.92,10.97,60,Active,6.49
204755,Central,Commercial,2023-07-18 02:00:00,9.13,2.11,60,Active,7.69
204756,North,Industrial,2023-07-18 03:00:00,19.05,4.62,0,Active,6.4
204757,East,Residential,2023-07-18 04:00:00,13.22,10.93,60,Active,6.47
204758,North,Commercial,2023-07-18 05:00:00,16.1,11.03,15,Active,10.17
204759,East,Residential,2023-07-18 06:00:00,13.96,6.31,5,Active,9.71
204760,East,Commercial,2023-07-18 07:00:00,2.64,7.53,10,Active,9.95
204761,Central,Industrial,2023-07-18 08:00:00,17.81,3.83,0,Active,8.19
204762,East,Residential,2023-07-18 09:00:00,6.35,10.04,60,Active,9.56
204763,Central,Commercial,2023-07-18 10:00:00,25.38,5.64,10,Active,9.41
204764,South,Residential,2023-07-18 11:00:00,17.36,1.42,15,Active,9.24
204765,Central,Residential,2023-07-18 12:00:00,13.23,11.72,0,Active,8.79
204766,South,Residential,2023-07-18 13:00:00,15.71,3.37,10,Active,8.86
204767,South,Residential,2023-07-18 14:00:00,8.17,3.38,60,Active,9.89
204768,East,Residential,2023-07-18 15:00:00,13.93,6.13,0,Faulty,6.02
204769,Central,Commercial,2023-07-18 16:00:00,14.31,8.02,0,Active,9.57
204770,Central,Residential,2023-07-18 17:00:00,13.66,3.79,60,Active,7.35
204771,South,Residential,2023-07-18 18:00:00,15.39,10.09,30,Active,10.33
204772,North,Industrial,2023-07-18 19:00:00,10.9,11.76,0,Active,5.67
204773,North,Industrial,2023-07-18 20:00:00,11.71,8.84,0,Active,4.62
204774,West,Commercial,2023-07-18 21:00:00,17.13,4.17,0,Active,8.06
204775,East,Residential,2023-07-18 22:00:00,10.18,11.03,0,Faulty,8.84
204776,Central,Residential,2023-07-18 23:00:00,6.06,11.18,30,Active,8.19
204777,South,Residential,2023-07-19 00:00:00,18.16,11.39,0,Active,7.85
204778,Central,Residential,2023-07-19 01:00:00,12.8,1.89,30,Active,7.76
204779,South,Commercial,2023-07-19 02:00:00,14.95,2.61,0,Active,7.42
204780,North,Residential,2023-07-19 03:00:00,14.44,1.37,60,Active,6.82
204781,East,Residential,2023-07-19 04:00:00,7.46,6.2,5,Active,9.07
204782,Central,Residential,2023-07-19 05:00:00,7.49,1.76,0,Active,5.62
204783,East,Commercial,2023-07-19 06:00:00,21.55,5.73,0,Active,8.62
204784,East,Commercial,2023-07-19 07:00:00,10.81,3.21,15,Active,7.34
204785,South,Commercial,2023-07-19 08:00:00,12.27,7.11,15,Active,5.2
204786,East,Commercial,2023-07-19 09:00:00,12.56,5.4,0,Active,7.97
204787,South,Commercial,2023-07-19 10:00:00,17.45,7.09,5,Active,8.39
204788,South,Residential,2023-07-19 11:00:00,9.08,8.91,60,Active,5.24
204789,South,Residential,2023-07-19 12:00:00,19.04,1.8,60,Active,4.58
204790,South,Commercial,2023-07-19 13:00:00,25.84,2.09,0,Active,9.28
204791,Central,Residential,2023-07-19 14:00:00,16.75,7.94,30,Active,6.74
204792,Central,Residential,2023-07-19 15:00:00,19.35,2.86,0,Active,6.79
204793,West,Residential,2023-07-19 16:00:00,24.76,3.87,0,Active,10.32
204794,South,Industrial,2023-07-19 17:00:00,40.31,4.7,5,Active,7.27
204795,North,Residential,2023-07-19 18:00:00,3.65,9.58,0,Active,9.44
204796,East,Residential,2023-07-19 19:00:00,7.84,10.61,0,Active,7.08
204797,North,Residential,2023-07-19 20:00:00,26.51,7.94,10,Active,6.48
204798,West,Commercial,2023-07-19 21:00:00,25.92,4.11,10,Active,8.57
204799,West,Residential,2023-07-19 22:00:00,12.93,2.73,10,Active,5.07
204800,South,Residential,2023-07-19 23:00:00,10.51,8.47,0,Active,9.44
204801,West,Commercial,2023-07-20 00:00:00,25.17,2.25,60,Active,10.4
204802,East,Residential,2023-07-20 01:00:00,6.99,6.38,30,Active,5.58
204803,Central,Residential,2023-07-20 02:00:00,18.12,10.47,30,Active,7.98
204804,West,Industrial,2023-07-20 03:00:00,24.21,7.72,30,Active,7.73
204805,South,Residential,2023-07-20 04:00:00,10.09,10.86,10,Active,6.88
204806,East,Residential,2023-07-20 05:00:00,22.23,11.65,0,Active,7.32
204807,North,Residential,2023-07-20 06:00:00,31.04,7.08,60,Active,6.02
204808,Central,Residential,2023-07-20 07:00:00,19.85,9.9,15,Active,10.38
204809,West,Residential,2023-07-20 08:00:00,24.01,4.64,0,Active,10.1
204810,West,Commercial,2023-07-20 09:00:00,15.11,2.4,5,Active,6.7
204811,North,Industrial,2023-07-20 10:00:00,13.87,5.74,0,Active,4.68
204812,West,Residential,2023-07-20 11:00:00,28.62,9.4,0,Active,5.36
204813,South,Industrial,2023-07-20 12:00:00,19.9,1.8,15,Active,8.88
204814,North,Residential,2023-07-20 13:00:00,9.63,10.84,0,Active,10.31
204815,Central,Industrial,2023-07-20 14:00:00,15.2,9.84,30,Active,6.47
204816,South,Industrial,2023-07-20 15:00:00,12.6,10.37,0,Active,9.44
204817,Central,Commercial,2023-07-20 16:00:00,33.98,2.49,30,Active,7.76
204818,South,Commercial,2023-07-20 17:00:00,29.48,8.99,30,Active,8.41
204819,Central,Residential,2023-07-20 18:00:00,16.36,3.39,5,Active,9.92
204820,North,Residential,2023-07-20 19:00:00,19.96,3.57,10,Active,8.85
204821,West,Residential,2023-07-20 20:00:00,24.11,1.32,0,Active,8.76
204822,East,Residential,2023-07-20 21:00:00,11.63,5.36,60,Active,10.19
204823,South,Commercial,2023-07-20 22:00:00,7.69,4.42,60,Active,9.02
204824,East,Residential,2023-07-20 23:00:00,15.33,11.1,0,Active,5.66
204825,South,Residential,2023-07-21 00:00:00,17.82,5.6,30,Active,7.98
204826,Central,Commercial,2023-07-21 01:00:00,9.59,4.31,15,Active,5.66
204827,North,Residential,2023-07-21 02:00:00,10.4,11.65,0,Active,8.63
204828,East,Industrial,2023-07-21 03:00:00,18.64,5.58,30,Active,4.84
204829,North,Residential,2023-07-21 04:00:00,22.27,2.8,5,Active,8.18
204830,Central,Commercial,2023-07-21 05:00:00,13.39,11.17,5,Active,6.31
204831,North,Commercial,2023-07-21 06:00:00,10.36,3.48,15,Active,10.44
204832,South,Industrial,2023-07-21 07:00:00,17.78,4.22,0,Active,9.89
204833,North,Commercial,2023-07-21 08:00:00,10.67,3.26,0,Active,9.27
204834,Central,Industrial,2023-07-21 09:00:00,10.86,10.79,0,Active,5.69
204835,West,Residential,2023-07-21 10:00:00,21.46,11.98,0,Active,6.88
204836,North,Commercial,2023-07-21 11:00:00,15.98,5.44,60,Active,7.59
204837,West,Residential,2023-07-21 12:00:00,9.08,5.94,15,Active,7.71
204838,West,Residential,2023-07-21 13:00:00,7.41,9.21,60,Active,7.21
204839,Central,Residential,2023-07-21 14:00:00,12.12,3.47,10,Active,8.71
204840,East,Residential,2023-07-21 15:00:00,9.32,10.07,10,Active,8.4
204841,East,Residential,2023-07-21 16:00:00,14.98,1.03,5,Active,9.55
204842,West,Commercial,2023-07-21 17:00:00,19.18,1.05,15,Active,4.83
204843,West,Residential,2023-07-21 18:00:00,10.25,7.29,15,Active,4.82
204844,West,Commercial,2023-07-21 19:00:00,36.8,2.66,0,Active,9.71
204845,West,Residential,2023-07-21 20:00:00,4.64,11.1,60,Active,8.76
204846,West,Residential,2023-07-21 21:00:00,32.29,5.46,30,Active,8.75
204847,South,Commercial,2023-07-21 22:00:00,10.6,4.61,15,Active,10.06
204848,South,Residential,2023-07-21 23:00:00,24.98,6.95,0,Active,4.51
204849,Central,Industrial,2023-07-22 00:00:00,17.75,1.45,60,Active,9.33
204850,East,Industrial,2023-07-22 01:00:00,26.27,7.58,0,Active,7.27
204851,South,Residential,2023-07-22 02:00:00,13.47,2.22,0,Active,7.71
204852,Central,Residential,2023-07-22 03:00:00,11.51,3.35,30,Active,8.12
204853,Central,Residential,2023-07-22 04:00:00,6.24,8.34,0,Active,6.32
204854,West,Residential,2023-07-22 05:00:00,8.03,4.34,0,Faulty,6.2
204855,Central,Residential,2023-07-22 06:00:00,18.91,6.45,5,Active,7.7
204856,Central,Industrial,2023-07-22 07:00:00,21.04,5.54,0,Active,6.7
204857,South,Industrial,2023-07-22 08:00:00,21.42,9.82,15,Active,5.44
204858,East,Residential,2023-07-22 09:00:00,9.4,11.14,0,Active,5.45
204859,East,Commercial,2023-07-22 10:00:00,32.08,11.68,0,Active,5.24
204860,South,Commercial,2023-07-22 11:00:00,6.12,8.8,5,Active,7.06
204861,West,Residential,2023-07-22 12:00:00,10.78,4.44,10,Active,9.96
204862,West,Commercial,2023-07-22 13:00:00,12.26,5.1,30,Active,8.64
204863,North,Residential,2023-07-22 14:00:00,9.89,5.37,60,Active,4.62
204864,East,Residential,2023-07-22 15:00:00,18.96,4.23,60,Active,8.11
204865,West,Residential,2023-07-22 16:00:00,12.65,5.62,30,Active,6.53
204866,South,Residential,2023-07-22 17:00:00,13.81,3.47,5,Active,8.59
204867,West,Industrial,2023-07-22 18:00:00,3.13,2.12,0,Active,9.02
204868,West,Residential,2023-07-22 19:00:00,22.51,4.08,30,Active,6.31
204869,South,Residential,2023-07-22 20:00:00,16.9,6.52,30,Active,9.61
204870,West,Residential,2023-07-22 21:00:00,19.81,5.07,0,Active,5.47
204871,East,Residential,2023-07-22 22:00:00,32.61,1.59,0,Active,7.19
204872,East,Industrial,2023-07-22 23:00:00,12.21,7.38,0,Active,6.19
204873,North,Commercial,2023-07-23 00:00:00,8.19,8.85,0,Active,4.86
204874,North,Residential,2023-07-23 01:00:00,11.12,11.35,0,Active,7.77
204875,Central,Residential,2023-07-23 02:00:00,14.04,8.63,0,Active,5.09
204876,West,Industrial,2023-07-23 03:00:00,7.69,4.14,60,Active,10.37
204877,North,Industrial,2023-07-23 04:00:00,21.9,9.61,0,Active,5.19
204878,West,Residential,2023-07-23 05:00:00,18.13,11.58,0,Active,9.93
204879,South,Commercial,2023-07-23 06:00:00,19.94,11.46,10,Active,9.88
204880,South,Commercial,2023-07-23 07:00:00,22.9,7.32,60,Active,7.0
204881,South,Residential,2023-07-23 08:00:00,15.6,7.77,60,Active,9.02
204882,Central,Residential,2023-07-23 09:00:00,16.56,1.14,15,Active,10.43
204883,West,Residential,2023-07-23 10:00:00,15.98,9.88,10,Active,7.66
204884,Central,Residential,2023-07-23 11:00:00,20.08,1.14,60,Active,7.21
204885,West,Residential,2023-07-23 12:00:00,28.74,10.71,10,Active,6.89
204886,Central,Residential,2023-07-23 13:00:00,11.9,5.52,60,Active,10.0
204887,West,Residential,2023-07-23 14:00:00,12.92,4.61,60,Active,4.93
204888,West,Residential,2023-07-23 15:00:00,16.43,11.96,0,Active,6.55
204889,North,Residential,2023-07-23 16:00:00,9.42,8.11,60,Active,7.4
204890,West,Residential,2023-07-23 17:00:00,22.72,11.98,0,Faulty,5.24
204891,South,Residential,2023-07-23 18:00:00,22.5,1.6,0,Active,4.98
204892,North,Commercial,2023-07-23 19:00:00,9.15,8.21,30,Active,5.8
204893,South,Commercial,2023-07-23 20:00:00,10.07,3.4,0,Active,8.45
204894,East,Industrial,2023-07-23 21:00:00,24.85,11.07,60,Active,5.3
204895,North,Residential,2023-07-23 22:00:00,25.38,5.65,60,Active,8.47
204896,North,Industrial,2023-07-23 23:00:00,18.16,4.04,15,Active,5.99
204897,North,Residential,2023-07-24 00:00:00,24.6,2.86,0,Active,5.58
204898,North,Residential,2023-07-24 01:00:00,15.42,10.9,0,Active,8.18
204899,Central,Residential,2023-07-24 02:00:00,6.95,4.42,0,Active,7.06
204900,North,Residential,2023-07-24 03:00:00,22.03,4.49,0,Active,7.45
204901,East,Residential,2023-07-24 04:00:00,18.42,9.82,10,Active,6.6
204902,South,Residential,2023-07-24 05:00:00,30.49,8.04,0,Active,9.38
204903,South,Residential,2023-07-24 06:00:00,11.8,2.0,10,Active,6.27
204904,South,Commercial,2023-07-24 07:00:00,23.79,1.87,5,Active,7.85
204905,East,Residential,2023-07-24 08:00:00,33.76,9.96,0,Active,9.64
204906,South,Residential,2023-07-24 09:00:00,7.47,8.74,0,Active,9.0
204907,South,Residential,2023-07-24 10:00:00,17.59,2.07,0,Active,9.55
204908,South,Industrial,2023-07-24 11:00:00,17.22,1.69,0,Active,10.47
204909,South,Commercial,2023-07-24 12:00:00,15.09,8.99,15,Active,7.04
204910,South,Residential,2023-07-24 13:00:00,5.9,3.79,15,Active,8.64
204911,North,Commercial,2023-07-24 14:00:00,10.96,4.44,60,Active,5.47
204912,South,Residential,2023-07-24 15:00:00,23.83,4.73,5,Faulty,7.64
204913,West,Residential,2023-07-24 16:00:00,21.09,3.03,0,Active,7.35
204914,North,Residential,2023-07-24 17:00:00,30.4,3.53,0,Active,5.18
204915,Central,Commercial,2023-07-24 18:00:00,19.54,11.07,60,Active,5.61
204916,Central,Industrial,2023-07-24 19:00:00,5.08,9.22,0,Active,9.03
204917,Central,Industrial,2023-07-24 20:00:00,18.71,1.4,60,Active,5.2
204918,West,Commercial,2023-07-24 21:00:00,20.19,11.95,0,Faulty,10.48
204919,North,Residential,2023-07-24 22:00:00,9.69,11.58,0,Active,7.78
204920,Central,Residential,2023-07-24 23:00:00,13.01,6.07,5,Active,8.25
204921,East,Residential,2023-07-25 00:00:00,18.76,3.65,0,Active,6.88
204922,East,Residential,2023-07-25 01:00:00,10.72,4.38,15,Active,5.53
